id_card,academic_year_id,to_pay,pay_1_no,pay_1,pay_2_no,pay_2,pay_3_no,pay_3,sport_no,sport
e20140750,2015,550,50,275,4135,275,,,,
e20140710,2015,0,,,,,,,,
e20140091,2015,550,636,275,,,,,,
e20140303,2015,0,,,,,,,,
e20140810,2015,550,501,275,4750,275,,,,
e20130785,2015,550,2010,275,3697,275,,,,
e20140208,2015,400,458,200,4078,200,,,,
e20140930,2015,300,1036,300,,,,,,
e20140736,2015,550,867,300,,,,,,
e20140829,2015,550,940,300,4208,250,,,,
e20140471,2015,550,802,300,,,,,,
e20140116,2015,550,864,550,,,,,,
e20140785,2015,550,126,300,3498,250,,,,
e20140262,2015,550,859,275,3342,275,,,,
e20140541,2015,0,,,,,,,,
e20140428,2015,400,633,200,3996,200,,,,
e20140748,2015,550,221,275,,,,,,
e20140905,2015,200,1014,200,,,,,,
e20140983,2015,300,1242,150,3491,150,,,,
e20140379,2015,550,514,275,4353,275,,,,
e20140644,2015,550,335,300,4300,250,,,,
e20140441,2015,550,511,275,3033,275,,,,
e20140358,2015,400,194,200,3763,200,,,,
e20130849,2015,550,2995,275,5035,275,,,,
e20140557,2015,550,257,275,5097,275,,,,
e20140388,2015,550,161,275,4612,275,,,,
e20140806,2015,400,252,200,3982,200,,,,
e20141060,2015,300,1031,150,3532,150,,,,
e20140554,2015,550,875,275,4547,275,,,,
,2015,300,,,,,,,,
e20140139,2015,550,839,300,5028,250,,,,
e20140621,2015,550,938,275,3611,275,,,,
e20130801,2015,400,23,400,,,,,,
e20140743,2015,550,837,275,4681,275,,,,
e20140216,2015,0,,,,,,,,
e20140826,2015,0,,,,,,,,
e20140992,2015,300,1450,300,,,,,,
e20140933,2015,200,993,100,3574,100,,,,
e20140370,2015,550,445,550,,,,,,
e20140650,2015,400,184,200,4950,200,,,,
e20140513,2015,550,51,275,3525,275,,,,
e20140627,2015,464.5,151,200,4617,264.5,,,,
e20140360,2015,550,710,550,,,,,,
e20140526,2015,550,210,275,4614,275,,,,
e20140784,2015,550,577,275,4178,275,,,,
e20140764,2015,400,357,200,3835,200,,,,
e20140720,2015,550,212,275,3677,275,,,,
e20140017,2015,400,958,200,2811,200,,,,
e20140576,2015,550,924,300,3290,250,,,,
e20140049,2015,550,197,300,3592,250,,,,
e20140072,2015,550,604,275,2879,275,,,,
e20140683,2015,550,271,275,3828,275,,,,
e20140381,2015,550,61,275,3665,275,,,,
e20140427,2015,550,788,300,3615,250,,,,
e20140798,2015,550,900,275,3799,275,,,,
e20140076,2015,0,,,,,,,,
e20140522,2015,550,891,275,4398,275,,,,
e20141019,2015,300,1163,150,3618,150,,,,
,2015,300,727,300,,,,,,
e20140087,2015,0,182,,,,,,,
e20140295,2015,550,841,275,5007,275,,,,
e20140630,2015,400,945,200,4121,200,,,,
,2015,0,,,,,,,,
e20140612,2015,0,,,,,,,,
e20140520,2015,400,447,200,4476,200,,,,
e20140175,2015,550,493,200,4602,350,,,,
e20140641,2015,550,652,275,,,,,,
e20131182,2015,0,,,,,,,,
e20140964,2015,300,1257,150,5172,150,,,,
,2015,300,1257,150,,,,,,
,2015,300,759,150,3658,150,,,,
e20140812,2015,550,179,550,,,,,,
e20140800,2015,400,699,400,,,,,,
e20140090,2015,550,172,500,5202,50,,,,
e20130138,2015,550,,,,,,,,
e20130571,2015,550,2750,275,5361,275,,,,
e20140274,2015,550,244,275,4268,275,,,,
e20140311,2015,400,263,200,3728,200,,,,
e20140375,2015,550,601,275,3570,275,,,,
e20140993,2015,300,1027,150,3972,150,,,,
e20140448,2015,0,,,,,,,,
e20140029,2015,550,726,550,,,,,,
e20140044,2015,400,640,200,,,,,,
e20140184,2015,0,,,,,,,,
e20140739,2015,550,774,200,3546,350,,,,
e20140811,2015,0,,,,,,,,
e20140577,2015,550,410,550,,,,,,
e20140439,2015,550,227,275,3600,275,,,,
e20140187,2015,400,969,200,3322,200,,,,
e20140068,2015,550,628,275,,,,,,
e20140244,2015,550,167,275,3664,275,,,,
e20140991,2015,200,1265,100,3759,100,,,,
e20141058,2015,300,794,150,,,,,,
e20140082,2015,550,621,275,,,,,,
e20140714,2015,550,870,275,4128,275,,,,
e20140544,2015,550,838,275,4308,275,,,,
e20120784,2015,500,2647,250,4899,250,,,,
e20140960,2015,200,1008,100,3971,100,,,,
e20140043,2015,550,141,275,,,,,,
e20140987,2015,200,763,200,,,,,,
e20130307,2015,0,,,,,,,,
e20140676,2015,550,92,275,4167,275,,,,
e20140450,2015,550,416,275,4091,275,,,,
e20140685,2015,550,815,550,,,,,,
e20140639,2015,400,103,400,,,,,,
e20140185,2015,400,793,200,4146,200,,,,
e20140346,2015,400,371,200,3729,200,,,,
e20140066,2015,550,157,300,5676,250,,,,
e20140266,2015,0,657,0,,,,,,
e20140488,2015,0,,,,,,,,
e20140332,2015,550,419,275,4100,275,,,,
e20140458,2015,550,532,300,2990,250,,,,
e20140192,2015,550,234,275,4358,275,,,,
e20140762,2015,550,576,275,,,,,,
e20140531,2015,400,898,200,5359,200,,,,
e20140696,2015,550,262,275,4124,275,,,,
e20140814,2015,550,681,250,4194,300,,,,
e20140163,2015,550,750,275,4594,275,,,,
e20140523,2015,550,464,275,3946,275,,,,
e20140897,2015,0,1072,100,4040,100,,,,
e20140054,2015,550,561,275,4776,275,,,,
,2015,300,1156,150,5223,150,,,,
e20140791,2015,550,761,275,4258,275,,,,
e20140792,2015,550,276,300,4070,250,,,,
e20140385,2015,400,873,200,3495,200,,,,
e20140283,2015,550,609,275,,,,,,
e20140083,2015,400,88,200,,,,,,
e20140152,2015,550,804,275,4248,275,,,,
e20140938,2015,200,1110,100,3872,100,,,,
e20140702,2015,550,941,275,3956,275,,,,
e20140218,2015,550,624,275,3639,275,,,,
e20140239,2015,0,,,,,,,,
e20140469,2015,550,1011,275,4691,275,,,,
,2015,300,1026,150,5596,150,,,,
e20140202,2015,550,615,275,4685,275,,,,
e20140063,2015,400,949,200,3902,200,,,,
e20140307,2015,400,808,200,4325,200,,,,
e20140776,2015,550,579,275,4133,275,,,,
e20140891,2015,300,849,150,4567,150,,,,
e20140529,2015,400,384,200,,,,,,
e20140618,2015,550,580,275,4507,275,,,,
e20140549,2015,550,280,275,3545,275,,,,
e20140947,2015,200,1081,200,,,,,,
e20140173,2015,550,756,275,,,,,,
e20140194,2015,550,307,275,,,,,,
e20140578,2015,550,178,200,4616,350,,,,
e20141012,2015,300,1264,300,,,,,,
e20140824,2015,550,659,275,4097,275,,,,
e20140250,2015,550,53,300,3591,250,,,,
,2015,200,789,200,,,,,,
,2015,0,948,150,3730,150,,,,
,2015,300,2129,150,3741,150,,,,
,2015,300,1981,150,5179,150,,,,
,2015,300,2118,300,,,,,,
,2015,200,1908,100,5024,100,,,,
,2015,200,2099,200,,,,,,
,2015,300,2153,150,3822,150,,,,
,2015,300,2152,300,,,,,,
,2015,300,1390,150,4004,150,,,,
,2015,300,2119,150,,,,,,
,2015,300,2043,150,3483,150,,,,
,2015,200,1186,200,,,,,,
,2015,450,3260,450,,,,,,
,2015,300,1999,150,,,,,,
,2015,200,2091,100,3607,100,,,,
,2015,300,1764,150,5223,150,,,,
,2015,300,1982,150,5178,150,,,,
,2015,300,2900,150,5730,150,,,,
,2015,450,2196,450,,,,,,
,2015,300,2041,150,3769,150,,,,
,2015,200,1897,100,,,,,,
,2015,300,1004,150,3770,150,,,,
